movement_id,sku_id,warehouse_id,warehouse_city,region,movement_type,supplier_id,customer_id,movement_date,expected_date,quantity,unit_cost,stock_before,stock_after,status
MOV002457,SKU_0057,WH_04,Kolkata,East,Return,,,2026-01-04,2026-01-07,422,1516.54,3010,3432,Completed
MOV000827,SKU_0026,WH_06,Pune,West,Inbound,SUP_06,,2026-01-20,2026-01-20,61,1212.39,3849,3910,Completed
MOV000352,SKU_0099,WH_01,Bengaluru,South,Inbound,SUP_01,,2026-01-30,2026-01-31,267,801.48,3337,3604,Discrepancy
MOV000142,SKU_0061,WH_04,Kolkata,East,Outbound,,CUST_052,2026-04-25,2026-04-25,8,1375.93,4864,4856,Completed
MOV002174,SKU_0259,WH_03,Delhi,North,Return,,,2026-04-24,2026-04-26,122,1568.56,4601,4723,Discrepancy
MOV001578,SKU_0272,WH_04,Kolkata,East,Inbound,SUP_03,,2026-02-04,2026-02-05,266,1518.72,620,,Completed
MOV004630,SKU_0030,WH_01,Bengaluru,South,Inbound,SUP_10,,2026-02-06,2026-02-08,364,1998.45,83,447,Completed
MOV004652,SKU_0276,WH_04,Kolkata,East,Outbound,,CUST_024,2026-05-03,2026-05-04,193,1142.62,4393,,Completed
MOV002764,SKU_0008,WH_01,Bengaluru,South,Inbound,SUP_01,,2026-01-24,2026-01-24,159,1069.59,1098,1257,Completed
MOV003176,SKU_0008,WH_04,Kolkata,East,Outbound,,CUST_020,2026-03-04,2026-03-04,107,1903.35,4427,4320,Completed
MOV002538,SKU_0190,WH_05,Hyderabad,South,Outbound,,CUST_066,2026-02-07,2026-02-09,177,1605.55,2938,2761,Completed
MOV001268,SKU_0197,WH_06,Pune,West,Outbound,,CUST_057,2026-01-03,2026-01-05,294,1051.08,1884,1590,Completed
MOV001362,SKU_0259,WH_05,Hyderabad,South,Outbound,,CUST_030,2026-03-19,2026-03-20,62,663.38,1139,1077,Completed
MOV003655,SKU_0138,WH_06,Pune,West,Return,,,2026-04-29,2026-05-02,497,266.37,2571,3068,Completed
MOV003662,SKU_0203,WH_02,Mumbai,West,Inbound,SUP_09,,2026-03-27,2026-03-29,343,9869.55,3471,3814,Completed
MOV002116,SKU_0022,WH_01,Bengaluru,South,Inbound,SUP_07,,2026-05-29,2026-05-29,253,1098.41,3038,3291,Completed
MOV000307,SKU_0179,WH_05,Hyderabad,South,Inbound,SUP_08,,2026-06-22,2026-06-25,70,555.65,2481,,Cancelled
MOV002437,SKU_0146,WH_03,Delhi,North,Outbound,,CUST_027,2026-04-11,2026-04-13,100,80.47,2710,2610,Discrepancy
MOV000574,SKU_0180,WH_04,Kolkata,East,Outbound,,CUST_008,2026-02-19,2026-02-20,218,1059.51,3900,,Completed
MOV000638,SKU_0009,WH_06,Pune,West,Transfer,,,2026-06-29,2026-07-02,73,1196.35,1291,1218,Pending
MOV001326,SKU_0222,WH_05,Hyderabad,South,Outbound,,CUST_030,2026-03-16,2026-03-18,301,956.77,2425,2124,Completed
MOV003365,SKU_0128,WH_03,Delhi,North,Outbound,,CUST_025,2026-02-10,2026-02-13,403,657.94,366,-37,Completed
MOV003318,SKU_0001,WH_01,Bengaluru,South,Outbound,,CUST_021,2026-06-19,2026-06-22,321,434.3,4641,4320,Completed
MOV004847,SKU_0042,WH_03,Delhi,North,Inbound,SUP_09,,2026-06-06,2026-06-06,105,10106.03,3755,3860,Completed
MOV000004,SKU_0033,WH_05,Hyderabad,South,Inbound,SUP_04,,2026-05-08,2026-05-11,398,662.59,4796,5194,Discrepancy
MOV002159,SKU_0284,WH_05,Hyderabad,South,Outbound,,CUST_015,2026-06-05,2026-06-06,381,845.57,4926,4545,Completed
MOV001011,SKU_0295,WH_05,Hyderabad,South,Outbound,,CUST_026,2026-03-19,2026-03-22,32,646.57,2109,2077,Completed
MOV001182,SKU_0125,WH_06,Pune,West,Inbound,SUP_10,,2026-04-20,2026-04-20,424,1062.28,1149,1573,Completed
MOV004857,SKU_0208,WH_04,Kolkata,East,Outbound,,CUST_036,2026-03-10,2026-03-11,85,358.43,3102,,Discrepancy
MOV002897,SKU_0120,WH_01,Bengaluru,South,Outbound,,CUST_018,2026-04-22,2026-04-25,171,624.18,2409,,Cancelled
MOV001784,SKU_0067,WH_03,Delhi,North,Outbound,,CUST_053,2026-06-22,2026-06-25,271,281.33,141,-130,Pending
MOV004956,SKU_0171,WH_04,Kolkata,East,Inbound,SUP_07,,2026-01-06,2026-01-07,249,1524.11,3923,,Completed
MOV003695,SKU_0136,WH_02,Mumbai,West,Adjustment,,,2026-05-03,,451,1072.67,607,156,Completed
MOV002582,SKU_0274,WH_04,Kolkata,East,Outbound,,CUST_040,2026-05-12,2026-05-12,202,1528.96,3776,,Cancelled
MOV001261,SKU_0168,WH_04,Kolkata,East,Inbound,SUP_10,,2026-04-14,2026-04-15,174,1736.49,4267,,Completed
MOV000422,SKU_0226,WH_05,Hyderabad,South,Outbound,,CUST_036,2026-05-01,2026-05-02,242,1204.34,1184,942,Completed
MOV000830,SKU_0029,WH_01,Bengaluru,South,Outbound,,CUST_021,2026-06-25,2026-06-28,113,1524.65,821,708,Completed
MOV001266,SKU_0067,WH_04,Kolkata,East,Inbound,SUP_01,,2026-04-09,2026-04-09,495,1691.4,1191,,Completed
MOV004557,SKU_0289,WH_02,Mumbai,West,Outbound,,CUST_023,2026-04-28,2026-04-29,46,1753.98,172,126,Discrepancy
MOV002934,SKU_0240,WH_05,Hyderabad,South,Return,,,2026-02-16,2026-02-16,198,1336.22,1725,1923,Completed
MOV000603,SKU_0180,WH_05,Hyderabad,South,Inbound,SUP_07,,2026-03-28,2026-03-30,127,1269.46,4228,4355,Completed
MOV002561,SKU_0015,WH_06,Pune,West,Inbound,SUP_08,,2026-05-01,2026-05-01,145,155.03,158,303,Completed
MOV001149,SKU_0132,WH_06,Pune,West,Transfer,,,2026-01-22,2026-01-25,426,1440.92,4547,4121,Completed
MOV001556,SKU_0093,WH_04,Kolkata,East,Inbound,SUP_06,,2026-01-29,2026-02-01,170,998.78,3317,,Completed
MOV003759,SKU_0099,WH_05,Hyderabad,South,Outbound,,CUST_067,2026-03-24,2026-03-26,39,758.7,4244,4205,Pending
MOV003232,SKU_0287,WH_03,Delhi,North,Return,,,2026-02-09,2026-02-09,252,1234.48,2147,2399,Completed
MOV004268,SKU_0268,WH_05,Hyderabad,South,Inbound,SUP_11,,2026-06-17,2026-06-17,353,484.9,274,627,Pending
MOV003043,SKU_0005,WH_05,Hyderabad,South,Transfer,,,2026-01-03,2026-01-05,224,117.74,676,452,Pending
MOV000572,SKU_0229,WH_04,Kolkata,East,Outbound,,CUST_068,2026-05-13,2026-05-13,176,870.44,2147,,Completed
MOV000475,SKU_0019,WH_02,Mumbai,West,Return,,,2026-04-20,2026-04-23,99,347.06,3069,3168,Completed
MOV000093,SKU_0143,WH_06,Pune,West,Outbound,,CUST_049,2026-02-13,2026-02-15,59,1548.12,397,338,Completed
MOV004266,SKU_0044,WH_04,Kolkata,East,Outbound,,CUST_002,2026-03-06,2026-03-08,402,606.81,2179,,Completed
MOV002044,SKU_0092,WH_06,Pune,West,Transfer,,,2026-04-15,2026-04-17,6,323.63,928,922,Pending
MOV002222,SKU_0217,WH_05,Hyderabad,South,Adjustment,,,2026-03-11,2026-03-12,95,314.61,173,268,Discrepancy
MOV000320,SKU_0185,WH_06,Pune,West,Adjustment,,,2026-03-24,2026-03-25,427,1171.57,395,,Cancelled
MOV001850,SKU_0036,WH_05,Hyderabad,South,Inbound,SUP_04,,2026-05-30,2026-06-02,424,849.63,3143,3567,Completed
MOV001862,SKU_0133,WH_01,Bengaluru,South,Outbound,,CUST_059,2026-03-09,2026-03-09,90,785.33,2477,2387,Discrepancy
MOV000179,SKU_0233,WH_06,Pune,West,Inbound,SUP_01,,2026-01-09,2026-01-11,470,1372.96,2239,2709,Completed
MOV000167,SKU_0270,WH_03,Delhi,North,Inbound,SUP_07,,2026-01-11,2026-01-14,112,589.85,1480,1592,Completed
MOV000872,SKU_0209,WH_06,Pune,West,Transfer,,,2026-06-03,2026-06-05,24,768.77,1689,1665,Pending
MOV000813,SKU_0168,WH_03,Delhi,North,Outbound,,CUST_025,2026-04-05,2026-04-08,300,1304.47,859,-6,Completed
MOV001448,SKU_0298,WH_03,Delhi,North,Transfer,,,2026-05-06,2026-05-09,369,564.37,1407,1038,Completed
MOV004637,SKU_0249,WH_04,Kolkata,East,Outbound,,CUST_084,2026-04-26,2026-04-28,47,1860.43,4801,4754,Completed
MOV004415,SKU_0270,WH_03,Delhi,North,Transfer,,,2026-01-01,2026-01-04,375,1423.36,4332,3957,Completed
MOV001018,SKU_0080,WH_01,Bengaluru,South,Return,,,2026-04-22,2026-04-25,365,551.66,4715,5080,Completed
MOV002321,SKU_0066,WH_03,Delhi,North,Outbound,,CUST_059,2026-01-08,2026-01-11,16,1061.37,3016,3000,Completed
MOV004922,SKU_0203,WH_03,Delhi,North,Adjustment,,,,2026-02-26,182,1627.51,4342,-84,Completed
MOV001277,SKU_0197,WH_03,Delhi,North,Inbound,SUP_09,,2026-03-22,2026-03-23,286,18439.53,1187,1473,Completed
MOV000932,SKU_0288,WH_05,Hyderabad,South,Inbound,SUP_11,,2026-02-19,2026-02-20,30,124.56,3863,3893,Completed
MOV003612,SKU_0158,WH_02,Mumbai,West,Inbound,SUP_11,,2026-05-24,2026-05-26,77,603.82,404,481,Discrepancy
MOV003333,SKU_0110,WH_02,Mumbai,West,Outbound,,CUST_079,2026-01-23,2026-01-24,81,1158.26,3749,3668,Completed
MOV000132,SKU_0272,WH_01,Bengaluru,South,Transfer,,,2026-04-23,2026-04-23,285,280.92,3432,3147,Completed
MOV002243,SKU_0228,WH_06,Pune,West,Outbound,,CUST_031,2026-01-13,2026-01-15,461,296.47,4195,3734,Completed
MOV003407,SKU_0251,WH_03,Delhi,North,Transfer,,,2026-01-26,2026-01-28,491,269.91,427,-64,Completed
MOV004710,SKU_0034,WH_03,Delhi,North,Transfer,,,2026-06-18,2026-06-18,252,1775.84,4011,3759,Completed
MOV003604,SKU_0227,WH_06,Pune,West,Transfer,,,2026-03-01,2026-03-04,288,421.47,3980,3692,Completed
MOV001656,SKU_0120,WH_02,Mumbai,West,Adjustment,,,2026-03-08,2026-03-09,370,1724.54,4384,4754,Completed
MOV001632,SKU_0044,WH_04,Kolkata,East,Outbound,,CUST_063,2026-01-07,2026-01-09,257,666.14,804,,Completed
MOV000366,SKU_0100,WH_02,Mumbai,West,Transfer,,,2026-04-04,2026-04-05,329,1791.1,2153,,Cancelled
MOV004997,SKU_0233,WH_05,Hyderabad,South,Outbound,,CUST_054,2026-02-16,2026-02-19,139,557.44,3270,,Cancelled
MOV002084,SKU_0047,WH_06,Pune,West,Outbound,,CUST_056,2026-04-30,2026-04-30,3,625.99,2930,2927,Completed
MOV000082,SKU_0160,WH_06,Pune,West,Outbound,,CUST_046,2026-04-17,2026-04-20,10,1735.28,2980,2970,Completed
MOV002699,SKU_0205,WH_04,Kolkata,East,Inbound,SUP_10,,2026-02-10,2026-02-11,492,56.86,4598,,Completed
MOV002257,SKU_0161,WH_06,Pune,West,Transfer,,,2026-02-07,2026-02-07,227,1674.01,1712,1485,Completed
MOV001159,SKU_0296,WH_04,Kolkata,East,Outbound,,CUST_028,2026-03-16,2026-03-16,163,1425.12,1485,,Pending
MOV000819,SKU_0068,WH_04,Kolkata,East,Return,,,2026-03-21,2026-03-22,129,258.02,873,,Completed
MOV004461,SKU_0228,WH_06,Pune,West,Inbound,SUP_03,,2026-04-11,2026-04-11,268,557.6,979,1247,Completed
MOV001478,SKU_0296,WH_01,Bengaluru,South,Outbound,,CUST_069,2026-03-10,2026-03-12,93,831.16,2574,2481,Discrepancy
MOV000678,SKU_0240,WH_06,Pune,West,Inbound,SUP_02,,2026-03-07,2026-03-08,262,106.76,1829,2091,Completed
MOV002854,SKU_0221,WH_06,Pune,West,Adjustment,,,2026-05-28,2026-05-28,151,1401.28,2395,2546,Completed
MOV003684,SKU_0200,WH_06,Pune,West,Return,,,2026-04-05,2026-04-05,421,1162.97,3443,3864,Pending
MOV000014,SKU_0239,WH_04,Kolkata,East,Outbound,,CUST_011,2026-02-06,2026-02-06,384,718.14,2168,,Completed
MOV000526,SKU_0283,WH_02,Mumbai,West,Adjustment,,,2026-03-26,2026-03-28,155,210.17,1687,1842,Discrepancy
MOV004610,SKU_0277,WH_05,Hyderabad,South,Inbound,SUP_09,,2026-03-29,2026-03-30,237,3598.49,743,980,Completed
MOV001593,SKU_0298,WH_02,Mumbai,West,Transfer,,,2026-04-01,2026-04-03,74,267.7,4825,4751,Completed
MOV000532,SKU_0128,WH_06,Pune,West,Transfer,,,2026-06-30,2026-07-01,108,314.7,4038,3930,Completed
MOV003073,SKU_0204,WH_02,Mumbai,West,Inbound,SUP_09,,2026-04-29,2026-04-30,333,12889.06,1556,1889,Completed
MOV003827,SKU_0038,WH_06,Pune,West,Adjustment,,,2026-05-22,2026-05-24,81,1348.28,4671,4752,Completed
MOV004018,SKU_0086,WH_02,Mumbai,West,Outbound,,CUST_004,2026-06-09,2026-06-12,263,1543.73,2601,2338,Completed
MOV003703,SKU_0076,WH_02,Mumbai,West,Adjustment,,,2026-01-01,2026-01-02,297,1763.7,4046,3749,Discrepancy
MOV002734,SKU_0206,WH_04,Kolkata,East,Transfer,,,2026-04-26,2026-04-29,259,1116.39,4412,,Completed
MOV001745,SKU_0240,WH_04,Kolkata,East,Adjustment,,,2026-01-15,2026-01-15,434,1001.16,651,,Cancelled
MOV001917,SKU_0028,WH_04,Kolkata,East,Outbound,,CUST_063,2026-05-05,2026-05-08,245,624.94,4832,,Completed
MOV004759,SKU_0054,WH_04,Kolkata,East,Transfer,,,2026-05-02,2026-05-04,224,1708.14,2589,,Completed
MOV002107,SKU_0168,WH_06,Pune,West,Outbound,,CUST_034,2026-03-06,2026-03-06,211,1292.27,2149,1938,Completed
MOV000213,SKU_0202,WH_06,Pune,West,Outbound,,CUST_029,2026-03-13,2026-03-13,179,1895.4,3473,3294,Completed
MOV003049,SKU_0094,WH_01,Bengaluru,South,Outbound,,CUST_058,2026-01-03,2026-01-03,78,347.45,3703,3625,Discrepancy
MOV002776,SKU_0159,WH_05,Hyderabad,South,Transfer,,,2026-04-17,2026-04-20,284,1620.09,3794,3510,Completed
MOV000278,SKU_0092,WH_03,Delhi,North,Transfer,,,2026-03-12,2026-03-14,131,521.57,3588,3457,Completed
MOV001445,SKU_0018,WH_06,Pune,West,Outbound,,CUST_046,2026-05-29,2026-05-31,29,1573.63,209,180,Completed
MOV003250,SKU_0284,WH_04,Kolkata,East,Inbound,SUP_03,,2026-05-14,2026-05-15,354,351.21,4398,,Completed
MOV002455,SKU_0158,WH_04,Kolkata,East,Outbound,,CUST_037,2026-03-21,2026-03-23,34,784.8,4101,,Completed
MOV003406,SKU_0271,WH_01,Bengaluru,South,Outbound,,CUST_042,2026-06-09,2026-06-10,419,1513.48,4977,4558,Completed
MOV002005,SKU_0174,WH_04,Kolkata,East,Inbound,SUP_04,,2026-02-04,2026-02-05,451,1619.89,4230,4681,Completed
MOV000639,SKU_0137,WH_05,Hyderabad,South,Outbound,,CUST_037,,2026-03-31,10,181.84,594,,Cancelled
MOV003535,SKU_0120,WH_02,Mumbai,West,Inbound,SUP_06,,2026-03-21,2026-03-24,120,1816.82,4207,4327,Completed
MOV004358,SKU_0175,WH_02,Mumbai,West,Outbound,,CUST_018,,2026-03-02,238,1601.55,4798,4560,Completed
MOV002858,SKU_0162,WH_05,Hyderabad,South,Inbound,SUP_01,,2026-01-13,2026-01-15,155,1943.22,1957,2112,Completed
MOV003707,SKU_0193,WH_03,Delhi,North,Adjustment,,,2026-05-17,2026-05-19,251,758.71,2739,2488,Completed
MOV001559,SKU_0185,WH_05,Hyderabad,South,Adjustment,,,2026-06-28,2026-06-29,395,724.45,4679,4284,Completed
MOV003706,SKU_0024,WH_05,Hyderabad,South,Return,,,2026-02-17,2026-02-18,218,424.62,4341,4559,Completed
MOV003679,SKU_0065,WH_02,Mumbai,West,Inbound,SUP_11,,2026-04-09,2026-04-11,192,1276.52,3238,3430,Completed
MOV004053,SKU_0278,WH_02,Mumbai,West,Inbound,SUP_02,,2026-05-01,2026-05-04,312,1270.08,4771,5083,Completed
MOV001796,SKU_0060,WH_04,Kolkata,East,Outbound,,CUST_043,2026-03-22,2026-03-25,492,1455.56,3041,,Completed
MOV004891,SKU_0094,WH_05,Hyderabad,South,Outbound,,CUST_004,2026-01-04,2026-01-06,434,897.98,1105,671,Completed
MOV003189,SKU_0087,WH_06,Pune,West,Inbound,SUP_09,,2026-05-26,2026-05-26,309,13297.68,3192,3501,Completed
MOV004863,SKU_0202,WH_05,Hyderabad,South,Transfer,,,2026-01-11,2026-01-11,194,306.56,3256,3062,Completed
MOV001399,SKU_0121,WH_06,Pune,West,Outbound,,CUST_068,2026-01-25,2026-01-25,265,136.0,2336,2071,Completed
MOV004225,SKU_0029,WH_02,Mumbai,West,Adjustment,,,2026-03-24,2026-03-24,378,95.44,3337,,Cancelled
MOV002715,SKU_0011,WH_01,Bengaluru,South,Outbound,,CUST_082,2026-02-09,2026-02-10,59,1456.05,863,804,Completed
MOV000450,SKU_0033,WH_04,Kolkata,East,Inbound,SUP_09,,2026-01-19,2026-01-20,264,8807.74,1943,,Completed
MOV002325,SKU_0153,WH_04,Kolkata,East,Inbound,SUP_01,,2026-05-11,2026-05-13,143,381.6,616,,Completed
MOV001177,SKU_0186,WH_02,Mumbai,West,Return,,,2026-01-07,2026-01-09,75,1729.91,2219,2294,Completed
MOV000793,SKU_0243,WH_01,Bengaluru,South,Outbound,,CUST_063,2026-06-05,2026-06-05,205,1328.76,4163,3958,Completed
MOV000576,SKU_0246,WH_03,Delhi,North,Transfer,,,2026-02-23,2026-02-25,11,1934.35,4000,3989,Completed
MOV004229,SKU_0217,WH_01,Bengaluru,South,Outbound,,CUST_061,2026-04-14,2026-04-16,411,1501.9,28,-383,Completed
MOV003425,SKU_0086,WH_03,Delhi,North,Return,,,2026-04-07,2026-04-10,383,1152.47,3668,4051,Completed
MOV003382,SKU_0185,WH_02,Mumbai,West,Outbound,,CUST_015,2026-01-09,2026-01-11,469,416.83,3062,2593,Completed
MOV002704,SKU_0087,WH_06,Pune,West,Outbound,,CUST_030,2026-02-19,2026-02-19,80,464.04,2318,2238,Completed
MOV003038,SKU_0091,WH_04,Kolkata,East,Outbound,,CUST_039,2026-03-26,2026-03-26,157,743.7,2524,,Completed
MOV002549,SKU_0005,WH_01,Bengaluru,South,Outbound,,CUST_033,2026-06-14,2026-06-14,152,240.0,2702,2550,Completed
MOV000344,SKU_0103,WH_04,Kolkata,East,Outbound,,CUST_075,2026-06-12,2026-06-15,390,181.74,440,,Cancelled
MOV004441,SKU_0233,WH_06,Pune,West,Return,,,2026-06-17,2026-06-17,143,919.04,442,585,Completed
MOV003815,SKU_0078,WH_05,Hyderabad,South,Adjustment,,,2026-01-04,2026-01-06,3,1989.53,256,253,Pending
MOV003710,SKU_0204,WH_03,Delhi,North,Outbound,,CUST_036,2026-02-25,2026-02-26,257,875.96,318,61,Completed
MOV003744,SKU_0085,WH_01,Bengaluru,South,Outbound,,CUST_059,2026-03-02,2026-03-03,260,50.51,1967,1707,Completed
MOV000258,SKU_0014,WH_01,Bengaluru,South,Transfer,,,2026-01-04,2026-01-04,414,1308.65,3291,2877,Completed
MOV000759,SKU_0022,WH_01,Bengaluru,South,Inbound,SUP_12,,2026-02-02,2026-02-03,193,594.61,1732,1925,Pending
MOV002717,SKU_0287,WH_02,Mumbai,West,Inbound,SUP_05,,2026-02-07,2026-02-09,248,1284.67,2287,2535,Pending
MOV003973,SKU_0103,WH_01,Bengaluru,South,Return,,,2026-04-25,2026-04-26,221,766.42,2493,2714,Completed
MOV002323,SKU_0298,WH_06,Pune,West,Transfer,,,2026-06-27,2026-06-27,165,691.31,3704,3539,Discrepancy
MOV004530,SKU_0122,WH_05,Hyderabad,South,Transfer,,,2026-02-19,2026-02-19,186,1661.46,1313,1127,Completed
MOV004301,SKU_0003,WH_04,Kolkata,East,Inbound,SUP_10,,2026-03-14,2026-03-17,104,867.29,3015,,Discrepancy
MOV000074,SKU_0201,WH_02,Mumbai,West,Inbound,SUP_02,,2026-06-16,2026-06-16,247,1127.56,2668,2915,Completed
MOV004992,SKU_0097,WH_01,Bengaluru,South,Inbound,SUP_03,,2026-04-01,2026-04-01,323,1219.56,901,1224,Pending
MOV001474,SKU_0265,WH_02,Mumbai,West,Return,,,2026-06-24,2026-06-24,109,737.31,614,723,Completed
MOV004361,SKU_0082,WH_03,Delhi,North,Return,,,2026-04-24,2026-04-27,428,249.22,4210,4638,Completed
MOV001687,SKU_0221,WH_03,Delhi,North,Outbound,,CUST_038,2026-04-19,2026-04-21,345,1064.24,2722,2377,Completed
MOV004939,SKU_0079,WH_03,Delhi,North,Transfer,,,2026-04-13,2026-04-16,106,384.53,4583,4477,Completed
MOV002682,SKU_0156,WH_04,Kolkata,East,Inbound,SUP_12,,2026-06-16,2026-06-17,226,427.77,2121,2347,Completed
MOV004619,SKU_0028,WH_01,Bengaluru,South,Outbound,,CUST_045,2026-05-20,2026-05-21,364,1144.14,4114,3750,Completed
MOV002135,SKU_0054,WH_01,Bengaluru,South,Outbound,,CUST_064,2026-05-01,2026-05-02,58,863.73,805,747,Completed
MOV002219,SKU_0097,WH_02,Mumbai,West,Transfer,,,2026-06-01,2026-06-03,376,1319.93,4286,3910,Pending
MOV001768,SKU_0131,WH_02,Mumbai,West,Outbound,,CUST_087,2026-05-17,2026-05-18,463,1306.86,1323,860,Completed
MOV001830,SKU_0218,WH_03,Delhi,North,Adjustment,,,2026-02-21,2026-02-24,81,420.69,4585,4504,Completed
MOV000374,SKU_0248,WH_02,Mumbai,West,Inbound,SUP_06,,2026-05-11,2026-05-14,345,1984.11,1772,2117,Completed
MOV002718,SKU_0021,WH_03,Delhi,North,Outbound,,CUST_092,2026-05-04,2026-05-07,348,1092.89,223,-125,Completed
MOV002864,SKU_0261,WH_06,Pune,West,Inbound,SUP_06,,2026-02-24,2026-02-26,495,1246.92,4233,4728,Completed
MOV004552,SKU_0204,WH_05,Hyderabad,South,Transfer,,,2026-05-14,2026-05-15,108,1955.72,1958,1850,Completed
MOV003853,SKU_0273,WH_04,Kolkata,East,Inbound,SUP_12,,2026-01-20,2026-01-21,272,899.48,4590,,Completed
MOV002814,SKU_0044,WH_06,Pune,West,Outbound,,CUST_056,2026-02-13,2026-02-15,24,430.91,4013,3989,Completed
MOV003112,SKU_0194,WH_06,Pune,West,Inbound,SUP_10,,2026-04-23,2026-04-26,126,402.52,1991,2117,Completed
MOV004793,SKU_0004,WH_02,Mumbai,West,Return,,,2026-05-30,2026-06-01,94,420.86,750,844,Completed
MOV002784,SKU_0144,WH_06,Pune,West,Return,,,2026-04-12,2026-04-12,451,1420.6,3993,4444,Pending
MOV004215,SKU_0097,WH_01,Bengaluru,South,Return,,,2026-04-24,2026-04-24,97,934.11,4259,4356,Completed
MOV000463,SKU_0258,WH_06,Pune,West,Outbound,,CUST_025,2026-01-26,2026-01-29,289,1627.11,2391,2102,Completed
MOV000510,SKU_0147,WH_01,Bengaluru,South,Transfer,,,2026-03-20,2026-03-21,60,228.81,558,498,Discrepancy
MOV003074,SKU_0219,WH_05,Hyderabad,South,Return,,,2026-04-25,2026-04-26,168,973.64,4927,5095,Completed
MOV000480,SKU_0138,WH_04,Kolkata,East,Transfer,,,2026-05-03,2026-05-06,7,156.04,3115,,Completed
MOV002436,SKU_0007,WH_01,Bengaluru,South,Return,,,2026-02-16,2026-02-18,327,1089.7,347,674,Completed
MOV004700,SKU_0219,WH_05,Hyderabad,South,Transfer,,,2026-02-13,2026-02-15,353,455.15,1002,649,Completed
MOV003470,SKU_0219,WH_04,Kolkata,East,Inbound,SUP_01,,2026-06-04,2026-06-07,133,1605.51,2980,,Discrepancy
MOV004822,SKU_0145,WH_01,Bengaluru,South,Transfer,,,2026-06-20,2026-06-20,110,825.88,2447,2337,Completed
MOV003779,SKU_0138,WH_06,Pune,West,Transfer,,,2026-04-03,2026-04-05,106,799.09,1368,1262,Completed
MOV001409,SKU_0014,WH_06,Pune,West,Inbound,SUP_04,,2026-04-29,2026-05-01,304,473.19,3188,3492,Completed
MOV004206,SKU_0231,WH_01,Bengaluru,South,Inbound,SUP_11,,2026-05-20,2026-05-20,377,462.38,4729,5106,Pending
MOV002305,SKU_0161,WH_04,Kolkata,East,Transfer,,,2026-04-14,2026-04-14,311,1985.27,1364,,Completed
MOV003279,SKU_0233,WH_05,Hyderabad,South,Transfer,,,2026-01-08,2026-01-08,396,1588.74,3582,3186,Completed
MOV000630,SKU_0118,WH_01,Bengaluru,South,Inbound,SUP_02,,2026-04-23,2026-04-23,167,898.0,3892,4059,Discrepancy
MOV001333,SKU_0266,WH_03,Delhi,North,Return,,,2026-06-03,,217,919.65,3269,3486,Completed
MOV004231,SKU_0045,WH_01,Bengaluru,South,Inbound,SUP_07,,2026-06-21,2026-06-24,404,1742.97,3408,3812,Completed
MOV001020,SKU_0086,WH_02,Mumbai,West,Inbound,SUP_05,,2026-04-16,2026-04-19,283,796.92,3770,4053,Discrepancy
MOV002173,SKU_0085,WH_02,Mumbai,West,Transfer,,,2026-03-25,2026-03-25,331,1094.56,4126,3795,Discrepancy
MOV004228,SKU_0106,WH_01,Bengaluru,South,Return,,,2026-02-10,2026-02-10,342,1972.03,1805,2147,Completed
MOV004146,SKU_0150,WH_01,Bengaluru,South,Inbound,SUP_08,,2026-03-02,2026-03-02,185,932.16,2642,,Cancelled
MOV004765,SKU_0131,WH_06,Pune,West,Return,,,2026-02-11,2026-02-11,213,529.48,1612,1825,Completed
MOV001040,SKU_0217,WH_05,Hyderabad,South,Transfer,,,2026-06-22,2026-06-24,148,1799.16,3290,3142,Discrepancy
MOV003130,SKU_0163,WH_01,Bengaluru,South,Outbound,,CUST_057,2026-04-07,2026-04-08,119,792.64,109,-10,Completed
MOV004838,SKU_0011,WH_02,Mumbai,West,Outbound,,CUST_038,2026-05-24,2026-05-27,142,519.68,393,251,Completed
MOV000976,SKU_0264,WH_02,Mumbai,West,Inbound,SUP_09,,2026-05-23,2026-05-26,274,6377.3,1632,1906,Completed
MOV001744,SKU_0182,WH_04,Kolkata,East,Outbound,,CUST_059,2026-02-09,2026-02-11,119,799.57,3628,,Completed
MOV002551,SKU_0021,WH_02,Mumbai,West,Inbound,SUP_05,,2026-06-16,2026-06-16,153,1848.77,3479,3632,Pending
MOV004180,SKU_0217,WH_01,Bengaluru,South,Inbound,SUP_12,,2026-04-22,2026-04-23,283,1172.47,1042,1325,Completed
MOV003564,SKU_0058,WH_01,Bengaluru,South,Outbound,,CUST_034,2026-01-13,2026-01-14,398,1933.92,2729,2331,Completed
MOV004545,SKU_0282,WH_02,Mumbai,West,Outbound,,CUST_098,2026-03-11,2026-03-14,371,83.67,327,-44,Pending
MOV000090,SKU_0021,WH_06,Pune,West,Inbound,SUP_12,,2026-03-22,2026-03-22,28,1516.51,3095,3123,Completed
MOV002514,SKU_0285,WH_04,Kolkata,East,Return,,,2026-04-19,2026-04-20,68,944.56,2426,,Discrepancy
MOV004833,SKU_0049,WH_04,Kolkata,East,Inbound,SUP_11,,2026-01-27,2026-01-28,271,494.68,1270,,Completed
MOV002179,SKU_0186,WH_06,Pune,West,Outbound,,CUST_040,2026-06-24,2026-06-27,475,1055.84,550,75,Completed
MOV002904,SKU_0168,WH_04,Kolkata,East,Inbound,SUP_01,,2026-04-14,2026-04-14,261,1404.65,4,,Completed
MOV003013,SKU_0150,WH_05,Hyderabad,South,Inbound,SUP_05,,2026-03-30,2026-04-01,45,391.92,3166,3211,Discrepancy
